sao,ra_rad,dec_rad,apparent_vm,spec
218923,2.020014769,-0.78842151,5.2,G
253005,3.947945894,-1.117561276,5.2,G
119847,3.476588678,0.1644823497,5.2,G
43046 ,2.568207416,0.803218072,5.2,G
85647 ,4.718928584,0.3769071972,5.2,G
120946,4.01126164,0.03081189717,5.2,G
67612 ,4.96121519,0.5742368859,5.2,G
171180,1.585015088,-0.4587486917,5.2,G
231063,5.831337599,-0.7265348497,5.2,G
80666 ,2.397030468,0.3847649604,5.2,G
42576 ,2.321058903,0.7631726559,5.2,G
126059,5.406722845,0.176036187,5.2,G
128839,0.1537978319,-0.06270720747,5.2,G
147803,0.3735882354,-0.2547981934,5.2,G
105338,5.196836094,0.1817870953,5.2,G
248774,0.8648734762,-1.09094229,5.2,G
245921,5.001818021,-0.9135219596,5.2,G
152123,1.815625878,-0.2451048772,5.2,G
37406 ,0.4334960802,0.7746841689,5.2,G
48649 ,5.134024239,0.7800747637,5.2,G
100582,3.527441609,0.2404844573,5.2,G
29407 ,3.954385359,0.9521878384,5.2,G
162792,5.127433294,-0.1843158835,5.2,G
199678,2.311947267,-0.5721280433,5.2,G
174932,2.090446659,-0.4068441996,5.2,G
174592,2.046519921,-0.4347986049,5.3,G
101879,4.194192653,0.31098839,5.3,G
197019,1.735699398,-0.5644343896,5.3,G
249309,1.452953005,-1.120983915,5.3,G
141702,4.583223489,-0.01854572319,5.3,G
4565  ,0.5476851919,1.328459202,5.3,G
232490,0.4354426314,-0.9807812282,5.3,G
233638,1.233829681,-0.8810634412,5.3,G
41330 ,1.774733905,0.7605697397,5.3,G
129465,0.4482244775,-0.06440740057,5.3,G
80511 ,2.337262831,0.4874254209,5.3,G
37275 ,0.3931495948,0.820430897,5.3,G
93950 ,1.171288861,0.2855333931,5.3,G
164580,5.67907442,-0.2451760478,5.3,G
196917,1.711974265,-0.6579321624,5.3,G
153500,2.058491498,-0.2425663927,5.3,G
161632,4.865279387,-0.19158741,5.3,G
101951,4.224026948,0.2975249201,5.3,G
244981,4.643208492,-0.9046759037,5.3,G
229285,4.920699553,-0.7052188526,5.3,G
74883 ,0.4472252765,0.3537534654,5.3,G
165625,6.104775715,-0.2349017308,5.3,G
84416 ,4.322135032,0.3574310196,5.3,G
22024 ,0.2978957056,0.9585426792,5.3,G
166207,0.09390133175,-0.5058231789,5.4,G
80650 ,2.391105148,0.5175625059,5.4,G
139401,3.547242515,-0.1774122821,5.4,G
65963 ,4.540733158,0.5666689443,5.4,G
247400,5.839257176,-0.9359809049,5.4,G
45643 ,4.092041441,0.7043009064,5.4,G
207622,4.293605299,-0.6840504814,5.4,G
173453,1.914858755,-0.4640111018,5.4,G
81941 ,3.057749291,0.3726778281,5.4,G
79959 ,2.128270925,0.3766716747,5.4,G
55347 ,0.5775788278,0.5288867354,5.4,G
30026 ,4.354632045,0.9776577191,5.4,G
182882,3.873526873,-0.455311799,5.4,G
197964,1.940502586,-0.5551695516,5.4,G
193455,0.5290345308,-0.5236299491,5.4,G
100934,3.72997776,0.1762922171,5.4,G
136872,2.477408043,-0.105961169,5.4,G
250288,2.257215487,-1.096999649,5.4,G
165293,5.967072582,-0.3423168561,5.4,G
258033,5.866984349,-1.261095941,5.4,G
65165 ,4.252840661,0.5909425957,5.4,G
13098 ,1.137393985,1.136915765,5.4,G
249550,1.681959983,-1.21632398,5.4,G
54079 ,0.1794205743,0.6886827306,5.4,G
88416 ,5.303634609,0.4103035876,5.4,G
9241  ,4.912137841,1.293034642,5.4,G
135611,2.144791775,-0.135654698,5.4,G
247441,5.868405702,-1.008754202,5.4,G
117717,2.480364122,0.1580708343,5.5,G
190986,5.821978853,-0.3678150014,5.5,G
170351,1.403988229,-0.4323700277,5.5,G
118831,2.984679991,0.02457166636,5.5,G
229021,4.829755682,-0.8397982339,5.5,G
14456 ,2.150303234,1.195098061,5.5,G
31323 ,4.977342469,0.9714212213,5.5,G
258914,5.719900799,-1.443719389,5.5,G
38005 ,0.6301280008,0.8727786542,5.5,G
35039 ,6.021756729,0.9938884569,5.5,G
180288,3.118507474,-0.4487895036,5.5,G
41644 ,1.901691845,0.8244947022,5.5,G
248770,0.8629323792,-1.092146858,5.5,G
217368,1.440586256,-0.821660336,5.5,G
25947 ,1.775114532,0.9977903344,5.5,G
129490,0.4624559649,-0.1000669982,5.5,G
87633 ,5.164933148,0.4498053337,5.5,G
105436,5.218627766,0.2903326122,5.5,G
159411,4.096763793,-0.3368821432,5.5,G
173122,1.877636045,-0.4798142339,5.5,G
254157,4.757921057,-1.082143018,5.5,G
129204,0.3342489504,-0.04363938843,5.5,G
62655 ,3.058909426,0.5969298507,5.5,G
74084 ,0.1422052096,0.354203421,5.5,G
130254,0.7972013161,-0.1341348556,5.5,G
42876 ,2.481272129,0.7958976763,5.6,G
101152,3.847253923,0.2035161536,5.6,G
90896 ,6.010327804,0.3624832629,5.6,G
60243 ,2.000790477,0.6117132743,5.6,G
61177 ,2.354205033,0.5658103393,5.6,G
134775,1.96693967,-0.1706413743,5.6,G
54038 ,0.1629808818,0.6178380225,5.6,G
232501,0.4471927697,-0.9379485212,5.6,G
131001,1.092466592,-0.1208453369,5.6,G
258421,1.471154098,-1.404449965,5.6,G
194535,0.994550567,-0.5265348073,5.6,G
29165 ,3.790113807,0.8699559235,5.6,G
130408,0.8655675355,0.01623461637,5.6,G
31217 ,4.937460605,0.9245890439,5.6,G
127993,6.059267927,0.0371376976,5.6,G
145836,5.773872415,-0.1138387126,5.6,G
157806,3.465270581,-0.347858131,5.6,G
236723,2.412595241,-1.036976079,5.6,G
149797,1.21879985,-0.2506168209,5.6,G
149888,1.254913549,-0.2955612308,5.6,G
150845,1.525453982,-0.2527870408,5.6,G
257206,3.897445229,-1.277408467,5.6,G
92283 ,0.3046476573,0.3431051147,5.6,G
38289 ,0.7159592937,0.7731288381,5.6,G
38493 ,0.7846635252,0.8241576112,5.6,G
122465,4.587404571,0.04755144699,5.6,G
14703 ,2.341470674,1.127552558,5.6,G
115119,1.895139225,0.05430465916,5.6,G
141066,4.256950112,-0.1460766407,5.6,G
242287,3.976143143,-0.9659727397,5.6,G
153924,2.140928416,-0.2408421044,5.6,G
59773 ,1.859617484,0.6016840306,5.6,G
157041,3.144829803,-0.1823201965,5.6,G
17073 ,4.292566391,1.076808516,5.6,G
61808 ,2.62240607,0.5571740623,5.6,G
156802,3.04851359,-0.2304156529,5.6,G
165804,6.18570576,-0.2279448484,5.7,G
129094,0.2750758165,-0.08441648538,5.7,G
196774,1.675585822,-0.6406712924,5.7,G
92080 ,0.2051823613,0.2089847065,5.7,G
2459  ,3.884842715,1.440104957,5.7,G
124050,4.954368264,0.1154587175,5.7,G
85360 ,4.639780447,0.4245992401,5.7,G
225697,4.022126169,-0.8433019824,5.7,G
693   ,1.178102772,1.454565737,5.7,G
6487  ,2.17964011,1.322207724,5.7,G
104655,5.041098838,0.2632588224,5.7,G
149351,1.066299453,-0.223268869,5.7,G
70423 ,5.425368052,0.6211239927,5.7,G
181357,3.419833334,-0.3592424289,5.7,G
118668,2.909916194,0.03413034986,5.7,G
129798,0.5977057465,-0.1120878565,5.7,G
136622,2.398049231,-0.1533755592,5.7,G
26935 ,2.261813629,0.9320302067,5.7,G
93785 ,1.087193007,0.3422454915,5.7,G
14609 ,2.265419043,1.134829466,5.7,G
149057,0.9423099536,-0.1953657084,5.7,G
255446,6.095390789,-1.082126535,5.7,G
168482,0.8787757509,-0.412513126,5.7,G
36984 ,0.3067939032,0.7344605837,5.7,G
110390,0.5731290381,0.1495719535,5.7,G
158131,3.597547194,-0.2823790498,5.7,G
129752,0.5794127325,-0.04177673427,5.7,G
82182 ,3.194626883,0.3585240805,5.7,G
83755 ,4.007313342,0.3590625631,5.7,G
224838,3.75316555,-0.7515188016,5.7,G
209545,4.707709171,-0.6433002916,5.8,G
83553 ,3.884510521,0.4173396401,5.8,G
191840,6.114143842,-0.4710089024,5.8,G
193811,0.6849405023,-0.6035040212,5.8,G
157361,3.288073047,-0.2239285065,5.8,G
39799 ,1.270404946,0.8506830283,5.8,G
14500 ,2.178553134,1.090954992,5.8,G
163665,5.377336736,-0.1719747573,5.8,G
37665 ,0.5173120996,0.85877612,5.8,G
62178 ,2.788719367,0.6616579555,5.8,G
113845,1.680832209,0.1236723339,5.8,G
224791,3.729376349,-0.7302040166,5.8,G
257019,3.465744656,-1.369169638,5.8,G
193795,0.6813520326,-0.5243798104,5.8,G
159948,4.318739276,-0.2539582052,5.8,G
230846,5.708371735,-0.8256051195,5.8,G
27791 ,2.841329991,0.9875457365,5.8,G
232143,0.1764550418,-1.037676295,5.8,G
113683,1.646142263,0.08901499162,5.8,G
82946 ,3.582456787,0.3926248082,5.8,G
109471,0.211110663,0.09216123849,5.8,G
84015 ,4.138933275,0.4914269276,5.8,G
257890,5.538676499,-1.277109822,5.8,G
121152,4.119097172,0.04389721235,5.8,G
93276 ,0.813301033,0.2301620953,5.8,G
78866 ,1.812135074,0.4428880121,5.8,G
69701 ,5.303160679,0.5886887454,5.8,G
147546,0.2562618944,-0.1986202142,5.8,G
108064,5.929219009,0.340725843,5.8,G
79995 ,2.140006083,0.4451866107,5.8,G
113906,1.690091908,0.05075655024,5.8,G
111334,0.9592863349,0.05335170939,5.8,G
218421,1.849852003,-0.7611044892,5.8,G
110266,0.5242646914,0.05405454378,5.8,G
181114,3.352948463,-0.4816658828,5.8,G
256373,1.870567825,-1.230406944,5.8,G
156310,2.854909888,-0.2401211865,5.8,G
11084 ,0.0739670537,1.073958345,5.8,G
145993,5.834239936,-0.09402229276,5.8,G
179968,3.020608248,-0.510701859,5.8,G
39134 ,1.003892805,0.7848368946,5.8,G
69072 ,5.213318038,0.6457029797,5.8,G
41934 ,2.012398952,0.8400537307,5.8,G
151694,1.729536713,-0.3256773718,5.8,G
28064 ,3.032866713,0.9561835758,5.8,G
108094,5.937948636,0.2539346433,5.8,G
111142,0.8775215864,0.06415166136,5.8,G
214963,0.02756500299,-0.8565226575,5.8,G
80112 ,2.183186765,0.3621129138,5.9,G
187086,4.882076435,-0.3674240477,5.9,G
150326,1.391204783,-0.3164305205,5.9,G
130628,0.9533277808,-0.1290079509,5.9,G
75863 ,0.8723591934,0.4724800211,5.9,G
91669 ,0.009470011077,0.4726713285,5.9,G
129371,0.4089056274,-0.1226148583,5.9,G
149299,1.045019671,-0.2194626452,5.9,G
127529,5.875756083,0.07668409501,5.9,G
75391 ,0.6492966611,0.5224100125,5.9,G
148170,0.53658148,-0.2671430527,5.9,G
28017 ,2.9930319,0.9747738049,5.9,G
258271,0.4272864897,-1.448186559,5.9,G
113124,1.513500658,0.1661960691,5.9,G
184754,4.421877908,-0.3563177904,5.9,G
223527,3.293025201,-0.7796957364,5.9,G
209710,4.740294686,-0.6286616334,5.9,G
193873,0.7073351856,-0.6699261135,5.9,G
151546,1.695680453,-0.304842116,5.9,G
132994,1.631468844,-0.0652980033,5.9,G
113179,1.527353336,0.172283923,5.9,G
168238,0.7924964175,-0.490284852,5.9,G
186838,4.833795319,-0.5203953207,5.9,G
16754 ,4.061944983,1.120652884,5.9,G
184369,4.296397462,-0.5184445274,5.9,G
7821  ,3.520989999,1.372591743,5.9,G
73535 ,6.238164539,0.6357392344,5.9,G
29600 ,4.095291753,0.8800510048,5.9,G
235239,1.963467483,-0.9189330621,5.9,G
66703 ,4.755948326,0.6364595705,5.9,G
234475,1.673893071,-0.9107338931,5.9,G
207930,4.370992907,-0.5785158514,5.9,G
105635,5.253890834,0.2979286245,5.9,G
154804,2.350660487,-0.2815675202,5.9,G
165044,5.866273418,-0.2361341757,5.9,G
81260 ,2.690152625,0.4102061401,5.9,G
251996,3.325226671,-1.211390613,5.9,G
179967,3.020589267,-0.51074365,5.9,G
254446,4.989438546,-1.200005539,5.9,G
111756,1.137461835,0.1070003672,5.9,G
55650 ,0.6670409146,0.6028816174,5.9,G
122056,4.473635502,0.01226001685,5.9,G
11336 ,0.1835183165,1.154493315,5.9,G
146388,6.00036801,-0.08705319306,5.9,G
130243,0.7904892888,-0.1337430292,5.9,G
195501,1.315871355,-0.6932112783,6,G
121392,4.228874091,0.1113344075,6,G
97646 ,2.147719493,0.3080100341,6,G
80659 ,2.394547446,0.4647655688,6,G
14568 ,2.224300031,1.174562129,6,G
250226,2.207233329,-1.127497241,6,G
154093,2.174669631,-0.2204684397,6,G
148721,0.7938435935,-0.1738638338,6,G
167637,0.5803884442,-0.3665245244,6,G
250202,2.186583248,-1.118862516,6,G
54991 ,0.4740682949,0.66240229,6,G
193224,0.4295990509,-0.6375398324,6,G
180602,3.207011957,-0.3638008411,6,G
172524,1.804515621,-0.4981124113,6,G
132554,1.520976267,-0.07146056697,6,G
171502,1.645230329,-0.3964519759,6,G
206352,3.971167209,-0.6770571894,6,G
48401 ,5.078654251,0.7572664132,6,G
109192,0.1108441155,0.03385216376,6,G
76438 ,1.070485698,0.3841253457,6,G
46184 ,4.346683234,0.813559972,6,G
257116,3.70206071,-1.306387235,6,G
38397 ,0.7491604739,0.8175468858,6,G
144095,5.271026113,0.01183759869,6,G
101678,4.105826197,0.2796840191,6,G
131873,1.36486122,-0.1057187137,6,G
129667,0.5401920571,0.005938773668,6,G
197011,1.732380509,-0.6657843502,6,G
198791,2.119474029,-0.5858933581,6,G
235040,1.899573961,-0.9162925243,6,G
223753,3.381465979,-0.7705987894,6,G
59631 ,1.819544433,0.5878440545,6,G
166282,0.1188749571,-0.4458829001,6,G
131504,1.259279563,-0.09902794554,6,G
226696,4.28688389,-0.7664106295,6,G
200152,2.42143977,-0.6562862199,6,G
176546,2.312722411,-0.5142256788,6,G
27438 ,2.605893074,1.002136689,6,G
162130,4.987556936,-0.335892687,6,G
130634,0.9556491414,-0.09819425993,6,G
104511,5.008897731,0.2941453809,6,G
156750,3.024848234,-0.2841485713,6,G
258178,6.215216732,-1.23028928,6,G
100374,3.408456187,0.2988536974,6,G
136389,2.331317658,-0.09484919098,6,G
163060,5.201955726,-0.3323973743,6,G
234940,1.864106543,-0.9070107179,6,G
248742,0.8195167323,-1.208913409,6,G
38652 ,0.8438666933,0.8408454799,6,G
13897 ,1.735249757,1.073049126,6,G
128621,0.04500389654,-0.09160636923,6,G
168544,0.9004811018,-0.4767811426,6,G
221109,2.453933728,-0.8036846082,6,G
61361 ,2.422686371,0.6044703033,6,G
202883,3.105347546,-0.5381672813,6,G
110138,0.4731334529,0.06432226729,6,G
254721,5.260190091,-1.174969954,6,G
10937 ,0.011354094,1.153644213,6,G
25771 ,1.70512552,1.015131344,6,G
107364,5.692070651,0.2578311393,6.1,G
78168 ,1.641994125,0.4183544521,6.1,G
244989,4.646634064,-1.004352288,6.1,G
72581 ,5.932248609,0.65611702,6.1,G
147432,0.198434773,-0.224810625,6.1,G
21085 ,0.02734043729,1.019912383,6.1,G
227542,4.452561087,-0.8490633142,6.1,G
113119,1.51225202,0.02038515478,6.1,G
40818 ,1.585194639,0.7489472044,6.1,G
81243 ,2.678335219,0.4736107035,6.1,G
84306 ,4.276371481,0.368833595,6.1,G
148647,0.7528275561,-0.2228677826,6.1,G
138933,3.331983786,-0.02752442408,6.1,G
39746 ,1.25114022,0.7035919149,6.1,G
58739 ,1.59759164,0.6176301344,6.1,G
128891,0.1776147403,-0.07595677753,6.1,G
142525,4.898275636,-0.123452374,6.1,G
130645,0.959894364,-0.01955723845,6.1,G
120251,3.676232018,0.169057488,6.1,G
188829,5.2420895,-0.3968402147,6.1,G
255794,0.4086459369,-1.37016559,6.1,G
80674 ,2.401345503,0.383909846,6.1,G
7229  ,2.851489989,1.219177448,6.1,G
197572,1.858941532,-0.6699045878,6.1,G
237144,2.516644135,-0.9240494948,6.1,G
166602,0.2148135972,-0.4212611525,6.1,G
40743 ,1.568018272,0.8713445753,6.1,G
211117,5.046383767,-0.5850627269,6.1,G
168121,0.7574245352,-0.3905416608,6.1,G
206976,4.134172817,-0.6617676204,6.1,G
107706,5.804599155,0.3423790577,6.1,G
97653 ,2.151100341,0.2882276481,6.1,G
63676 ,3.57905594,0.5412599077,6.1,G
115263,1.917124192,0.04783142689,6.1,G
5925  ,1.747699118,1.252249158,6.1,G
234574,1.71668469,-0.9133136352,6.1,G
67566 ,4.951826628,0.5928654637,6.1,G
180695,3.229638842,-0.387037476,6.1,G
142189,4.786060637,-0.05248651089,6.1,G
75945 ,0.9095031451,0.398007937,6.1,G
134654,1.945390163,-0.1007939279,6.1,G
5125  ,1.107187499,1.258842576,6.1,G
193727,0.6483495291,-0.5428403034,6.1,G
258084,5.998076684,-1.223017608,6.1,G
246311,5.203814793,-0.9594268824,6.1,G
39468 ,1.135511648,0.7296895808,6.1,G
10284 ,5.815791224,1.279451278,6.1,G
111291,0.9459181309,0.01025783331,6.1,G
101634,4.083577758,0.1966225394,6.1,G
99648 ,3.018323466,0.2507079658,6.1,G
86981 ,5.039826202,0.3526125534,6.1,G
10817 ,6.193100065,1.291591255,6.1,G
202583,3.030288644,-0.5730157372,6.1,G
241315,3.650134328,-0.9547729134,6.1,G
116162,2.08246505,0.1508204456,6.1,G
20281 ,5.983771747,1.076812783,6.1,G
111230,0.9195931116,0.1080148398,6.1,G
95027 ,1.556935795,0.2010817102,6.1,G
168202,0.7815145876,-0.5045218905,6.2,G
105348,5.201335262,0.2029602178,6.2,G
38674 ,0.8506046096,0.7418317394,6.2,G
2266  ,3.588330547,1.444301505,6.2,G
56707 ,0.9940325678,0.5619106919,6.2,G
76727 ,1.235822628,0.4204295516,6.2,G
228490,4.676357603,-0.7958809503,6.2,G
82875 ,3.546516967,0.4249232411,6.2,G
191604,6.033330589,-0.3642577295,6.2,G
109461,0.2067937365,0.1176515298,6.2,G
171711,1.67870858,-0.5023051285,6.2,G
57000 ,1.083215402,0.6584725357,6.2,G
9911  ,5.474840427,1.325150688,6.2,G
130520,0.914775712,-0.1187678618,6.2,G
110235,0.5056924247,0.03228253099,6.2,G
163645,5.371564205,-0.2627843838,6.2,G
254209,4.798218819,-1.115036318,6.2,G
193188,0.413840764,-0.5566219564,6.2,G
201998,2.882758071,-0.5557014892,6.2,G
59574 ,1.802300071,0.6246271109,6.2,G
93416 ,0.8908500841,0.2204270366,6.2,G
198229,2.000773314,-0.6768596279,6.2,G
164249,5.563715429,-0.3027271648,6.2,G
147422,0.1912709236,-0.2096447804,6.2,G
92250 ,0.2904251146,0.226129803,6.2,G
121604,4.305877799,0.04097291319,6.2,G
42508 ,2.282033123,0.8185804601,6.2,G
255435,6.082949791,-1.094320374,6.2,G
258036,5.872382143,-1.309264314,6.2,G
168397,0.8448843657,-0.5201794817,6.2,G
68909 ,5.189989313,0.6756192321,6.2,G
141926,4.680301757,-0.107228472,6.2,G
101792,4.159127461,0.2303273683,6.2,G
252448,3.609245482,-1.09240153,6.2,G
215892,0.6307782087,-0.7127997387,6.2,G
198859,2.134406921,-0.6188063893,6.2,G
115065,1.885493444,0.09555110423,6.2,G
120852,3.960464705,0.09595868709,6.2,G
109100,0.07228877418,0.14381993,6.2,G
103886,4.86897294,0.2962790944,6.2,G
222170,2.771477114,-0.7620954484,6.2,G
33596 ,5.662042261,0.9432151977,6.2,G
216013,0.707478448,-0.812003914,6.2,G
216832,1.175188727,-0.8118464465,6.2,G
160186,4.439400287,-0.1913445183,6.2,G
92611 ,0.4578468412,0.3505159281,6.2,G
105045,5.135084963,0.1967573176,6.2,G
146412,6.013784865,-0.04180301117,6.2,G
206523,4.012190882,-0.6474579567,6.2,G
4599  ,0.5818711014,1.29202909,6.2,G
53622 ,0.02135483062,0.6049311187,6.2,G
246188,5.141882512,-1.011996636,6.2,G
223443,3.258542949,-0.8536971634,6.2,G
116630,2.180928381,0.06890332024,6.3,G
145022,5.500247185,-0.08255809757,6.3,G
156896,3.090942544,-0.1799998782,6.3,G
192252,6.267907422,-0.431740885,6.3,G
120424,3.766660218,0.02166991103,6.3,G
231943,0.03944393204,-0.9425103756,6.3,G
42369 ,2.214875253,0.7967948725,6.3,G
231343,5.993599769,-0.8481975824,6.3,G
187388,4.941350871,-0.4651357241,6.3,G
48697 ,5.146857936,0.8021185631,6.3,G
34072 ,5.790827125,1.026964095,6.3,G
223426,3.251283252,-0.742017714,6.3,G
101673,4.102280779,0.2103635166,6.3,G
103299,4.7165489,0.2634270528,6.3,G
241777,3.807209743,-0.9928809171,6.3,G
32897 ,5.444905413,0.9146805189,6.3,G
193759,0.6643029293,-0.635777874,6.3,G
168081,0.7411110154,-0.4286585366,6.3,G
143454,5.102288918,-0.1229377443,6.3,G
231756,6.213451477,-0.7868415507,6.3,G
126373,5.478933297,0.07911116926,6.3,G
112436,1.342326983,0.1653158899,6.3,G
98168 ,2.317029884,0.2679205969,6.3,G
232658,0.5690969639,-0.8870539445,6.3,G
144361,5.336411383,-0.1685089698,6.3,G
215860,0.608300695,-0.7303917849,6.3,G
191308,5.932953068,-0.4943707162,6.3,G
222751,2.977465745,-0.7792187767,6.3,G
94151 ,1.264206409,0.2775797337,6.3,G
210119,4.823048891,-0.6281745895,6.3,G
257625,4.921057201,-1.359038825,6.3,G
238635,2.870219844,-1.042517499,6.3,G
213248,5.691919753,-0.6728677205,6.3,G
62451 ,2.934491157,0.625065237,6.3,G
135783,2.18261626,0.01587396347,6.3,G
208741,4.549348757,-0.6267495767,6.3,G
131129,1.137279884,-0.1090076897,6.3,G
48247 ,5.041042114,0.8739024038,6.3,G
201109,2.65957482,-0.6258216918,6.3,G
151052,1.581983887,-0.2530231451,6.3,G
7255  ,2.879556919,1.357344353,6.3,G
135406,2.105010486,-0.1106057326,6.3,G
231257,5.945527147,-0.823981236,6.3,G
123778,4.885244644,0.09187073813,6.3,G
101548,4.03994729,0.3400030343,6.3,G
95719 ,1.695003847,0.2834120423,6.3,G
141611,4.53782064,-0.1032738953,6.3,G
146652,6.111625987,-0.103113228,6.3,G
93568 ,0.9764542661,0.3432204518,6.3,G
159544,4.152310714,-0.2466771764,6.3,G
93536 ,0.9574390493,0.2886193776,6.3,G
166799,0.2885423407,-0.4187503024,6.3,G
89870 ,5.666866933,0.4450407787,6.3,G
139806,3.727827514,-0.1038057359,6.3,G
31898 ,5.156642397,0.8818309498,6.3,G
210937,5.004185487,-0.6599122869,6.3,G
142353,4.844333908,-0.09990851263,6.3,G
35682 ,6.204246756,0.9993763054,6.3,G
159706,4.21958014,-0.2455840185,6.3,G
102393,4.398876214,0.2371975176,6.3,G
234693,1.769042095,-0.9110819408,6.3,G
251962,3.296419212,-1.07934385,6.3,G
225183,3.872600103,-0.7602200921,6.3,G
118111,2.647622951,0.09793827831,6.3,G
189549,5.411370584,-0.4149312312,6.3,G
160885,4.6821081,-0.1902344404,6.3,G
116014,2.054205478,0.05719846354,6.3,G
150806,1.514629086,-0.2834021521,6.3,G
2164  ,3.457596805,1.404489041,6.3,G
193422,0.5168214439,-0.5771255997,6.3,G
96241 ,1.803687972,0.1919236283,6.3,G
54654 ,0.3648795515,0.5977011408,6.3,G
215878,0.6204626583,-0.753975498,6.3,G
53147 ,6.168483141,0.786412636,6.3,G
15666 ,3.128010647,1.074237646,6.3,G
249604,1.736649075,-1.073954952,6.3,G
141642,4.550310507,-0.04168398941,6.3,G
93810 ,1.101838792,0.3015492615,6.3,G
252012,3.338062913,-1.201329759,6.3,G
47343 ,4.780206657,0.7890540464,6.3,G
165672,6.126672325,-0.3261586949,6.3,G
228075,4.589420717,-0.8034868042,6.3,G
105988,5.32474473,0.2542829819,6.3,G
43841 ,3.048864619,0.7872944151,6.3,G
199010,2.163665839,-0.5397551915,6.3,G
131847,1.356846086,-0.0393382669,6.3,G
130457,0.8870464299,-0.1360338708,6.3,G
248834,0.9287757979,-1.064942702,6.3,G
199402,2.24803011,-0.6976098474,6.3,G
162050,4.971774796,-0.3240566882,6.3,G
31151 ,4.908403054,0.9581278241,6.3,G
120108,3.60825828,0.1108356312,6.3,G
217861,1.658508866,-0.8506931609,6.4,G
148366,0.6237924556,-0.3203454879,6.4,G
85575 ,4.700335809,0.4188085771,6.4,G
199388,2.245053814,-0.5689518834,6.4,G
146404,6.009547569,-0.08394990069,6.4,G
92983 ,0.6584533856,0.3089901819,6.4,G
191021,5.83375168,-0.4038707888,6.4,G
98427 ,2.409832167,0.2617310776,6.4,G
238763,2.906391356,-0.8938284885,6.4,G
206035,3.894492932,-0.5336675801,6.4,G
180065,3.049987012,-0.4314615354,6.4,G
248472,0.5144045993,-1.141877397,6.4,G
158808,3.874259984,-0.2240976095,6.4,G
147601,0.286294793,-0.1741711087,6.4,G
249944,2.027772831,-1.153174477,6.4,G
54939 ,0.4530574396,0.5618529021,6.4,G
182858,3.866694782,-0.3695924738,6.4,G
43793 ,3.015799866,0.8515313552,6.4,G
147793,0.3694134806,-0.2733215182,6.4,G
171940,1.716721778,-0.3651910928,6.4,G
125310,5.233270787,0.0240396803,6.4,G
71230 ,5.588695672,0.5664090842,6.4,G
189559,5.413139111,-0.4650422035,6.4,G
4953  ,0.9573748357,1.3219068,6.4,G
217708,1.591663411,-0.8457644965,6.4,G
176789,2.352970794,-0.5027635683,6.4,G
83474 ,3.848032703,0.3686761759,6.4,G
117287,2.341426096,0.0739457219,6.4,G
40720 ,1.558059714,0.855726545,6.4,G
190220,5.580281949,-0.5020540919,6.4,G
162097,4.980990498,-0.2667303793,6.4,G
136900,2.485089383,-0.07412825425,6.4,G
149094,0.9607641197,-0.2657467408,6.4,G
164827,5.769173407,-0.3124743439,6.4,G
237586,2.620494571,-0.9939046012,6.4,G
248945,1.079311973,-1.120893109,6.4,G
169111,1.072413632,-0.3580059601,6.4,G
109119,0.07764308071,0.02947104797,6.4,G
253377,4.193929618,-1.113110783,6.4,G
166296,0.12370981,-0.3549101339,6.4,G
101273,3.898145324,0.2740942628,6.4,G
147237,0.0997579295,-0.2130944721,6.4,G
181265,3.39271419,-0.3971318786,6.4,G
71998 ,5.779540445,0.5749475257,6.4,G
133238,1.683301559,-0.06787818172,6.4,G
82511 ,3.354452209,0.4335412891,6.4,G
4130  ,0.134898825,1.344246627,6.4,G
170756,1.503047736,-0.35127088,6.4,G
126522,5.51853889,0.03961654995,6.4,G
196759,1.672197047,-0.5548394905,6.4,G
167697,0.6063936319,-0.4528365343,6.4,G
95641 ,1.679361624,0.28024873,6.4,G
4376  ,0.3504817488,1.353861742,6.4,G
93327 ,0.8349896579,0.2277270217,6.4,G
231045,5.823479981,-0.7222453637,6.4,G
55868 ,0.7285503898,0.6280309877,6.4,G
8548  ,4.322510133,1.351696322,6.4,G
15801 ,3.251136353,1.113567526,6.4,G
146239,5.937609679,-0.06203050454,6.4,G
49524 ,5.332198086,0.7178791317,6.4,G
199352,2.237766119,-0.5497917074,6.4,G
163953,5.467653671,-0.20199699,6.4,G
73769 ,0.0387031125,0.4444083878,6.4,G
19257 ,5.557609104,1.124061027,6.4,G
235343,1.989797011,-0.9754219038,6.4,G
170757,1.502909709,-0.3913337009,6.4,G
130639,0.9583502566,-0.05922086381,6.4,G
234418,1.641956527,-1.033473349,6.4,G
233622,1.223062599,-1.028758536,6.4,G
141691,4.58057248,-0.1033166074,6.4,G
74090 ,0.1431955385,0.4935843485,6.4,G
98021 ,2.270534458,0.3433038883,6.4,G
31933 ,5.164688293,0.9955806506,6.4,G
195581,1.344979083,-0.6234009686,6.4,G
129239,0.351574034,-0.05666846523,6.4,G
6948  ,2.554784379,1.363709666,6.4,G
129019,0.2368980481,-0.152555206,6.4,G
31899 ,5.1568634,0.881696414,6.4,G
92183 ,0.2526714613,0.2390352038,6.4,G
22993 ,0.5677996752,0.939736805,6.4,G
79489 ,1.975902372,0.3994653838,6.4,G
31304 ,4.969797847,0.8867904968,6.4,G
189801,5.467333984,-0.4150914621,6.4,G
165078,5.875531372,-0.2922094229,6.4,G
171428,1.630800092,-0.4164678966,6.4,G
